district,region,village,direction,elevator,floor,layout,decoration,year,size,price,perprice
锦江,沙河堡,索尔龙舟 ,东南,有,高楼层,1室1厅,毛坯,2012,31.0,26.0,8377
锦江,三圣乡,华都美林湾 ,西南,有,中楼层,3室2厅,简装,2012,122.0,260.0,21242
锦江,三圣乡,首开龙湖天璞 ,西,有,低楼层,1室1厅,毛坯,2012,73.0,130.0,17809
锦江,东湖,翡翠城四期 ,东南,有,高楼层,3室1厅,其他,2012,85.0,236.0,27535
锦江,蓝谷地,东方丽景(锦江) ,南,无,低楼层,1室1厅,其他,2012,42.0,52.0,12105
锦江,琉璃场,府河小区(玻璃路) ,东南,无,低楼层,2室2厅,简装,2012,75.0,75.0,9989
锦江,沙河堡,锦东庭园 ,东南南,有,高楼层,2室2厅,简装,2012,68.0,153.0,22242
锦江,九眼桥,粼江峰阁 ,东,有,高楼层,3室1厅,其他,1999,147.0,450.0,30511
锦江,川师,万科城市花园 ,东南,有,高楼层,5室2厅,其他,1999,128.0,460.0,35921
锦江,沙河堡,锦东庭园 ,东北,有,高楼层,2室2厅,毛坯,1999,70.0,150.0,21341
锦江,三圣乡,合能锦城 ,东南,有,中楼层,2室1厅,其他,1999,64.0,120.0,18750
锦江,沙河堡,锦东庭园 ,东北,有,低楼层,3室2厅,精装,1999,91.0,238.0,26083
锦江,东湖,万达锦华城 ,西北,有,高楼层,1室1厅,其他,1999,59.0,112.0,18932
锦江,卓锦城,鑫苑名家二期 ,西北,有,低楼层,1室1厅,其他,1999,48.0,85.0,17401
锦江,三圣乡,蓝润V客东都二期 ,西南,有,高楼层,1室1厅,其他,1999,23.0,40.0,17168
锦江,盐市口,兴隆街41号 ,东南,暂无数据,高楼层,2室1厅,其他,2013,57.0,68.0,11835
锦江,卓锦城,首创娇子1号 ,西南,有,高楼层,3室1厅,其他,2013,86.0,210.0,24419
锦江,沙河堡,华宇广场 ,南,有,高楼层,3室2厅,其他,2013,49.0,85.0,17347
锦江,红星路,莱茵春天 ,东,有,低楼层,3室2厅,其他,2013,163.0,310.0,19006
锦江,卓锦城,首创娇子1号 ,东南,有,中楼层,3室1厅,其他,2013,75.0,152.0,20267
锦江,三圣乡,蓝润V客东都一期 ,东南,有,中楼层,2室1厅,其他,2013,56.0,72.0,12819
锦江,东湖,翡翠城四期 ,东南,有,中楼层,3室2厅,精装,2013,85.0,233.0,27185
锦江,三圣乡,蓝润锦江春天 ,东北,有,中楼层,2室1厅,其他,2008,53.0,112.0,20912
锦江,三圣乡,锦江城市花园二期 ,东南,有,中楼层,2室1厅,精装,2008,72.0,126.0,17493
锦江,沙河堡,锦东庭园 ,西南,有,高楼层,3室2厅,毛坯,2008,112.0,270.0,24045
锦江,蓝谷地,蓝谷地一二期 ,南,有,低楼层,3室2厅,其他,2008,139.0,210.0,15103
锦江,静居寺,东城叠苑 ,西北南,无,中楼层,3室2厅,其他,2015,124.0,156.0,12568
锦江,三圣乡,绿地468云玺五期 ,西南,有,高楼层,2室1厅,毛坯,2015,77.0,168.0,21765
锦江,水碾河,蜀都花园 ,南,有,低楼层,1室1厅,精装,2017,59.0,95.0,15940
锦江,红星路,广电苑 ,西,无,中楼层,3室2厅,简装,2017,111.0,230.0,20665
锦江,三圣乡,华都美林湾 ,西南,有,中楼层,1室0厅,其他,2017,36.0,58.0,15865
锦江,合江亭,美丽合江 ,东南,有,中楼层,3室1厅,精装,2017,84.0,186.0,21981
锦江,盐市口,美华大厦 ,南,有,中楼层,1室0厅,其他,2017,52.0,149.0,28333
锦江,红星路,秀舍天涯 ,东,有,高楼层,2室1厅,简装,2017,93.0,300.0,31943
锦江,三圣乡,华韵天府 ,南北,有,低楼层,4室1厅,精装,2016,87.0,236.0,27127
锦江,卓锦城,鑫苑名家一期 ,东南,有,中楼层,1室0厅,精装,2017,40.0,29.0,7135
锦江,沙河堡,沙河壹号一期 ,东南,有,低楼层,1室1厅,其他,2016,128.0,116.0,9015
锦江,盐市口,自由天地 ,西南,有,中楼层,2室1厅,其他,2016,63.0,98.0,15482
锦江,蓝谷地,上东锦城A区 ,东南,有,高楼层,2室1厅,其他,2016,87.0,127.0,14450
锦江,沙河堡,锦东庭园 ,东北,有,低楼层,3室1厅,其他,2016,91.0,190.0,20822
锦江,蓝谷地,海桐三期 ,东南,有,低楼层,1室1厅,其他,2016,45.0,53.0,11778
锦江,盐市口,新半边街10号 ,南,无,高楼层,3室1厅,其他,2016,90.0,230.0,25367
锦江,水碾河,一环路东四段12号 ,东南,无,高楼层,2室1厅,其他,2013,62.0,81.0,13015
锦江,三圣乡,合能锦城 ,南,有,高楼层,3室1厅,精装,2016,81.0,145.0,17858
锦江,合江亭,点将台横街51号 ,东南,无,低楼层,2室1厅,其他,2013,73.0,95.0,13014
锦江,三官堂,瑞升望江橡树林二期 ,东,有,低楼层,3室2厅,简装,2013,88.0,210.0,23623
锦江,水碾河,蜀都花园 ,东南,有,高楼层,2室1厅,简装,2013,95.0,160.0,16836
锦江,沙河堡,旭通桂香居 ,西,有,低楼层,3室2厅,其他,2013,94.0,175.0,18618
锦江,川师,锦江国际花园 ,东,有,低楼层,3室2厅,其他,2013,84.0,165.0,19643
锦江,沙河堡,沙河壹号二期 ,东南,有,低楼层,3室2厅,精装,2012,92.0,189.0,20544
锦江,红星路,东城拐下街20号 ,东南,无,高楼层,2室1厅,简装,2013,50.0,66.0,13185
锦江,水碾河,尖东旺座一期 ,东西,有,高楼层,2室1厅,其他,2013,80.0,130.0,16164
锦江,琉璃场,府河小区(玻璃路) ,东南,无,中楼层,2室1厅,简装,2012,53.0,56.0,10415
锦江,东大路,天誉花园 ,西南,有,中楼层,1室0厅,精装,2012,43.0,72.0,16745
锦江,三圣乡,锦江城市花园三期 ,东南,有,中楼层,2室1厅,其他,2012,57.0,120.0,21005
锦江,三圣乡,华都美林湾 ,东北,有,低楼层,2室1厅,简装,2012,88.0,178.0,20152
锦江,攀成钢,澳龙名城 ,东南南,有,低楼层,3室2厅,其他,2012,122.0,305.0,24988
锦江,三圣乡,人居锦尚春天B区 ,西北,有,中楼层,2室1厅,其他,2012,75.0,110.0,14587
锦江,沙河堡,沙河壹号一期 ,南北,有,中楼层,3室2厅,精装,1999,106.0,220.0,20755
锦江,东湖,万达锦华城 ,东南,有,高楼层,1室0厅,简装,2012,39.0,46.0,11723
锦江,攀成钢,镏金岁月 ,东北,有,低楼层,1室1厅,其他,1999,57.0,123.0,21519
锦江,东湖,翡翠城四期 ,东南,有,高楼层,3室1厅,其他,1999,87.0,229.0,26220
锦江,三圣乡,俊发星雅俊园 ,西北,有,中楼层,1室1厅,其他,1999,28.0,45.0,15604
锦江,沙河堡,华宇广场 ,西北,有,低楼层,1室1厅,其他,1999,49.0,98.0,20000
锦江,卓锦城,海棠佳苑 ,东,有,中楼层,3室1厅,简装,1999,87.0,142.0,16148
锦江,静居寺,交大绿岭二期 ,西北,有,中楼层,2室1厅,精装,1999,82.0,145.0,17587
锦江,川师,锦江国际花园 ,东南,有,低楼层,3室2厅,精装,1999,84.0,164.0,19459
锦江,卓锦城,鑫苑名家一期 ,西南,有,低楼层,2室1厅,精装,2013,62.0,92.0,14695
锦江,东湖,翡翠城三期 ,东南,有,低楼层,3室2厅,其他,2013,119.0,360.0,30103
锦江,卓锦城,首创娇子1号 ,东南,有,高楼层,3室1厅,其他,2013,85.0,180.0,21177
锦江,卓锦城,首创娇子1号 ,东北,有,低楼层,3室1厅,其他,2013,86.0,160.0,18586
锦江,沙河堡,塔子山壹号 ,东南,有,低楼层,3室1厅,精装,2013,95.0,255.0,26585
锦江,九眼桥,粼江峰阁 ,西南,有,高楼层,2室1厅,精装,2013,124.0,280.0,22411
锦江,静居寺,东光街9号 ,东南,无,高楼层,3室1厅,其他,2008,69.0,90.0,13044
锦江,卓锦城,鑫苑名家二期 ,北,有,中楼层,3室1厅,精装,2013,86.0,185.0,21505
锦江,三圣乡,绿地468云玺四期 ,东南,有,中楼层,3室1厅,其他,2008,88.0,205.0,23164
锦江,东湖,翡翠城五期 ,南,有,低楼层,3室1厅,精装,2008,89.0,280.0,31440
锦江,水碾河,蜀都花园 ,西南,有,低楼层,3室2厅,简装,2008,95.0,151.8,15973
锦江,水碾河,怡心园 ,南,无,低楼层,2室2厅,精装,2008,82.0,120.0,14509
锦江,卓锦城,鑫苑名家一期 ,东南,有,中楼层,1室1厅,精装,2008,41.0,29.0,7074
锦江,东湖,翡翠城一期 ,东南,有,中楼层,2室1厅,其他,2015,87.0,230.0,26217
锦江,合江亭,星城银座 ,西,有,中楼层,1室0厅,精装,2015,48.0,102.0,21189
锦江,三圣乡,华韵天府 ,西北,有,中楼层,3室2厅,精装,2015,71.0,180.0,25032
锦江,三圣乡,俊发星雅俊园 ,东南,有,高楼层,1室1厅,其他,2015,36.0,50.0,13889
锦江,水碾河,蜀都花园 ,东南,有,高楼层,2室2厅,其他,2015,95.0,180.0,18940
锦江,三圣乡,华都美林湾 ,南北,有,低楼层,1室1厅,其他,2015,35.0,60.0,17143
锦江,卓锦城,鑫苑名家二期 ,东南,有,中楼层,3室1厅,其他,2017,74.0,130.0,17523
锦江,盐市口,大发百度城 ,东,有,高楼层,1室1厅,其他,2017,35.0,55.0,15424
锦江,卓锦城,融创四海逸家 ,东南,有,中楼层,4室1厅,其他,2017,87.0,465.0,53271
锦江,三圣乡,绿地468云玺五期 ,西南,有,高楼层,2室2厅,精装,2017,77.0,180.0,23377
锦江,合江亭,星城银座 ,东,有,中楼层,1室0厅,精装,2017,51.0,104.0,20066
锦江,九眼桥,粼江峰阁 ,东南,有,中楼层,3室1厅,其他,2017,143.0,370.0,25761
锦江,东湖,中港CCPARK ,南,有,高楼层,3室1厅,毛坯,2017,97.0,245.0,25124
锦江,卓锦城,四海逸家一期 ,东南,有,低楼层,4室1厅,其他,2016,97.0,450.0,46278
锦江,三官堂,瑞升望江橡树林三期 ,西南,有,低楼层,2室2厅,简装,2017,68.0,170.0,24746
锦江,三圣乡,锦江城市花园三期 ,东南,有,低楼层,3室1厅,其他,2016,84.0,135.0,15905
锦江,盐市口,学道街42号 ,东,有,高楼层,3室1厅,简装,2016,146.0,388.0,26436
锦江,红星路,上锦美地 ,东南,有,高楼层,2室1厅,其他,2016,87.0,198.0,22717
锦江,盐市口,公平巷23号 ,东南,无,中楼层,3室1厅,简装,2016,68.0,165.0,23952
锦江,三圣乡,人居锦尚春天B区 ,东南,有,低楼层,2室1厅,精装,2016,84.0,134.0,15804
锦江,东湖,万达锦华城 ,东南,有,低楼层,3室1厅,其他,2016,123.0,230.0,18683
锦江,三官堂,瑞升望江橡树林三期 ,东,有,高楼层,1室1厅,其他,2013,47.0,128.0,27165
锦江,莲花,莲花新一区 ,南,无,中楼层,1室1厅,简装,2016,50.0,80.0,15820
锦江,卓锦城,卓锦城四期 ,南,有,低楼层,1室0厅,其他,2013,89.0,180.0,20088
锦江,水碾河,蜀都花园 ,东,有,高楼层,3室2厅,其他,2013,111.0,175.0,15627
锦江,盐市口,慈惠堂街34号 ,西南,无,中楼层,2室1厅,其他,2013,62.0,86.0,13752
锦江,三圣乡,蓝润锦江春天 ,西南,有,中楼层,3室1厅,精装,2013,71.0,138.0,19404
锦江,三圣乡,俊发星雅俊园 ,东南,有,低楼层,2室1厅,其他,2013,69.0,150.0,21740
锦江,东湖,翡翠城四期 ,东南,有,中楼层,4室1厅,简装,2012,188.0,620.0,32979
锦江,三圣乡,人居锦尚春天B区 ,东南,有,低楼层,3室1厅,其他,2012,90.0,155.0,17223
锦江,东湖,万达锦华城 ,南,有,高楼层,1室1厅,简装,1999,63.0,135.0,21257
锦江,卓锦城,首创娇子1号 ,东南,有,中楼层,3室1厅,精装,2012,75.0,143.8,18994
锦江,三圣乡,俊发星雅俊园 ,西南,有,中楼层,1室1厅,其他,1999,41.0,60.0,14635
锦江,攀成钢,上海东韵 ,东南南,有,中楼层,2室2厅,精装,2012,87.0,207.0,23588
锦江,三圣乡,锦江城市花园一期 ,南,有,中楼层,3室1厅,简装,1999,126.0,230.0,18241
锦江,东光小区,金象花园二期 ,北,无,高楼层,3室1厅,其他,1999,79.0,98.0,12334
锦江,川师,比华利国际城三期 ,东南,有,中楼层,4室1厅,精装,1999,104.0,248.0,23847
锦江,三圣乡,万科金色城市 ,东北,有,低楼层,3室1厅,精装,1999,85.0,156.0,18146
锦江,三圣乡,创意山 ,西南,有,高楼层,1室1厅,精装,2015,54.0,110.0,20217
锦江,蓝谷地,蓝谷地三四期 ,南北,有,高楼层,3室2厅,精装,2008,129.0,245.0,18993
锦江,东大路,ICC凯旋门 ,西北,有,高楼层,3室2厅,简装,2013,135.0,350.0,25812
锦江,蓝谷地,大观苑二期 ,东南,无,高楼层,1室1厅,简装,2013,43.0,52.0,11941
锦江,盐市口,财富中心 ,东,有,高楼层,1室1厅,其他,2015,49.0,170.0,34448
锦江,卓锦城,鑫苑名家二期 ,东南,有,低楼层,3室1厅,精装,2015,73.0,128.0,17300
锦江,东湖,翡翠城五期 ,东,有,低楼层,2室1厅,其他,2015,77.0,230.0,29674
锦江,卓锦城,卓锦城三期 ,南北,有,中楼层,2室1厅,其他,2015,96.0,170.0,17626
锦江,合江亭,喜年广场 ,南,有,中楼层,1室0厅,精装,2015,46.0,115.0,24526
锦江,三圣乡,万科金色城市 ,东北,有,高楼层,2室1厅,其他,2015,72.0,131.0,18195
锦江,三圣乡,人居锦尚春天A区 ,西南,有,高楼层,3室1厅,毛坯,2017,90.0,138.0,15290
锦江,红星路,红星路一段35号 ,西,无,高楼层,2室2厅,其他,2017,62.0,83.0,13385
锦江,盐市口,玉沙路189号 ,南,无,高楼层,2室1厅,简装,2017,62.0,82.5,13286
锦江,三圣乡,锦蓉佳苑 ,南,有,低楼层,4室1厅,毛坯,2017,162.0,324.0,20000
锦江,卓锦城,卓锦城六期 ,南,有,低楼层,2室1厅,精装,2017,68.0,154.0,22456
锦江,蓝谷地,蓝谷地天域 ,东北,有,高楼层,3室2厅,其他,2016,86.0,150.0,17368
锦江,蓝谷地,蓝光金悦天娇 ,东,有,低楼层,3室1厅,简装,2017,68.0,120.0,17542
锦江,琉璃场,正成翡翠琉璃 ,北,有,高楼层,4室1厅,其他,2017,99.0,130.0,13040
锦江,卓锦城,海棠佳苑 ,西南,有,高楼层,3室2厅,其他,2016,83.0,168.0,20091
锦江,蓝谷地,蓝谷地一二期 ,东南,有,中楼层,3室2厅,其他,2016,131.0,218.0,16517
锦江,盐市口,永兴巷9号 ,东南,无,中楼层,3室1厅,其他,2016,63.0,100.0,15670
锦江,合江亭,锦上花 ,西北,有,中楼层,3室2厅,其他,2016,158.0,270.0,17089
锦江,东湖,翡翠城五期 ,西北,有,中楼层,2室2厅,其他,2016,77.0,238.0,30730
锦江,红星路,大王钰城 ,西北,有,中楼层,3室1厅,其他,2013,90.0,249.0,27466
锦江,攀成钢,镏金岁月 ,北,有,高楼层,2室1厅,其他,2016,77.0,185.0,23946
锦江,东湖,翡翠城五期 ,南,有,高楼层,2室1厅,其他,2016,77.0,242.0,31158
锦江,水碾河,大田坎街91号 ,东南南,无,低楼层,2室1厅,其他,2013,74.0,100.0,13470
锦江,合江亭,时代豪庭一期 ,南,有,高楼层,2室1厅,其他,2013,113.0,350.0,30974
锦江,九眼桥,粼江峰阁 ,西北,有,高楼层,3室1厅,其他,2013,141.0,320.0,22673
锦江,三圣乡,锦江城市花园二期 ,西南东北,有,低楼层,2室1厅,其他,2013,72.0,126.0,17493
锦江,东湖,东湖国际 ,东南,有,低楼层,3室2厅,其他,2013,91.0,230.0,25148
锦江,莲花,莲花新区南二巷2号 ,东北,无,低楼层,2室1厅,简装,2012,64.0,82.0,12714
锦江,三圣乡,俊发星雅俊园 ,西,有,中楼层,1室1厅,其他,2012,36.0,65.0,17887
锦江,三圣乡,华熙528艺术村锦都 ,西北,有,中楼层,3室2厅,精装,2012,110.0,283.0,25609
锦江,合江亭,恒大都汇华庭 ,东南,有,中楼层,1室1厅,精装,2012,68.0,218.0,31770
锦江,合江亭,时代豪庭一期 ,南,有,中楼层,2室1厅,简装,2012,106.0,400.0,37736
锦江,三官堂,望江橡树林一期 ,西,有,高楼层,5室2厅,其他,2012,280.0,770.0,27474
锦江,合江亭,喜年广场 ,南西,有,中楼层,1室0厅,精装,2012,48.0,108.0,22163
锦江,红星路,三洲娇子苑 ,东南,有,低楼层,4室1厅,精装,1999,161.0,450.0,27888
锦江,卓锦城,卓锦城三期 ,东南,有,高楼层,3室1厅,精装,1999,118.0,239.0,20210
锦江,三圣乡,蓝润锦江春天 ,东南,有,高楼层,3室2厅,其他,1999,85.0,168.0,19691
锦江,卓锦城,卓锦城六期 ,东南,有,中楼层,3室1厅,其他,1999,118.0,240.0,20295
锦江,莲花,钢管厂五区 ,东北,无,高楼层,1室0厅,简装,1999,32.0,40.0,12289
锦江,三圣乡,锦江城市花园三期 ,东南,有,中楼层,3室1厅,其他,1999,74.0,133.0,17896
锦江,合江亭,金泉街48号 ,东南,无,低楼层,3室1厅,其他,1999,106.0,160.0,15095
锦江,卓锦城,卓锦城五期 ,东南,有,高楼层,3室1厅,精装,2013,89.0,220.0,24508
锦江,合江亭,蓝光时代华章 ,东,有,中楼层,1室0厅,简装,2013,37.0,86.0,22668
锦江,盐市口,滨江中路1号 ,南,有,中楼层,6室1厅,其他,2013,174.0,588.0,33734
锦江,东大路,天誉花园 ,南,有,低楼层,1室1厅,精装,2013,43.0,75.0,17442
锦江,蓝谷地,上东锦城A区 ,东南,有,高楼层,2室1厅,简装,2013,82.0,108.0,13144
锦江,东湖,翡翠城四期 ,东南,有,低楼层,2室1厅,精装,2013,85.0,200.0,23472
锦江,卓锦城,鑫苑名家二期 ,北,有,中楼层,3室1厅,其他,2015,86.0,175.0,20342
锦江,卓锦城,卓锦城六期 ,东南,有,低楼层,3室1厅,其他,2015,84.0,186.0,22002
锦江,合江亭,青龙横街37号 ,西北,无,高楼层,2室1厅,其他,2015,50.0,90.0,18000
锦江,沙河堡,华宇广场 ,东南,有,高楼层,2室1厅,精装,2017,75.0,167.0,22178
锦江,东大路,仁恒滨河湾 ,南,有,低楼层,2室1厅,其他,2016,93.0,345.0,37097
锦江,卓锦城,四海逸家二期 ,西北,有,高楼层,4室1厅,其他,2013,87.0,490.0,55949
锦江,攀成钢,上海东韵 ,南,有,中楼层,1室1厅,其他,2012,68.0,155.0,22711
锦江,沙河堡,五福苑(锦江) ,东南,无,中楼层,2室1厅,其他,1999,70.0,100.0,14286
锦江,卓锦城,卓锦城一期 ,西南,有,高楼层,3室2厅,简装,2015,130.0,230.0,17693
锦江,沙河堡,沙河壹号二期 ,东南,有,中楼层,2室2厅,精装,2013,78.0,151.0,19182
锦江,三圣乡,人居锦尚春天B区 ,南北,有,高楼层,3室1厅,其他,2015,90.0,165.0,18269
锦江,三圣乡,蓝润锦江春天 ,西南,有,中楼层,3室2厅,精装,2015,71.0,140.0,19686
锦江,蓝谷地,蓝谷地天域 ,西南,有,高楼层,3室1厅,其他,2015,87.0,147.0,16718
锦江,东湖,翡翠城一期 ,南,有,低楼层,3室2厅,简装,2004,96.0,275.0,28448
锦江,攀成钢,镏金岁月 ,南,有,高楼层,2室2厅,其他,2014,73.0,189.0,25841
锦江,卓锦城,卓锦城六期 ,东,有,高楼层,3室2厅,简装,2014,84.0,203.0,24013
锦江,三圣乡,绿地468公馆三期 ,东南,有,低楼层,2室2厅,毛坯,2004,75.0,190.0,25334
锦江,合江亭,点将台横街55号 ,西,无,中楼层,2室1厅,简装,2014,49.0,76.0,15317
锦江,东光小区,城东雅郡 ,南,有,高楼层,1室0厅,其他,2004,41.0,60.0,14553
锦江,东湖,万达锦华城 ,东北,有,中楼层,1室1厅,其他,2004,59.0,105.0,17749
锦江,攀成钢,澳龙名城 ,东南,有,中楼层,3室1厅,精装,2011,107.0,290.0,27068
锦江,九眼桥,东恒国际 ,南,有,中楼层,1室1厅,其他,2007,38.0,45.0,11843
锦江,九眼桥,东恒国际 ,南,有,中楼层,1室1厅,其他,2011,38.0,45.0,11843
锦江,九眼桥,东恒国际 ,南,有,中楼层,1室1厅,其他,2007,38.0,45.0,11843
锦江,九眼桥,东恒国际 ,北,有,中楼层,1室1厅,其他,2011,38.0,45.0,11843
锦江,九眼桥,东恒国际 ,北,有,中楼层,1室1厅,其他,2007,36.0,45.0,12500
锦江,九眼桥,东恒国际 ,北,有,中楼层,1室1厅,其他,2007,36.0,45.0,12500
锦江,九眼桥,东恒国际 ,南,有,中楼层,1室1厅,其他,2007,38.0,45.0,11843
锦江,攀成钢,牛沙小区 ,东南,无,低楼层,3室1厅,简装,2015,75.0,135.0,17981
锦江,沙河堡,华宇广场 ,西南,有,高楼层,1室1厅,精装,2015,37.0,72.0,19460
锦江,三圣乡,华都美林湾 ,东南,有,高楼层,2室2厅,其他,2008,86.0,146.0,16852
锦江,卓锦城,鑫苑名家二期 ,南,有,高楼层,1室1厅,其他,2011,48.0,82.0,16790
锦江,卓锦城,鑫苑名家一期 ,西北,有,低楼层,1室0厅,简装,2011,40.0,30.0,7379
锦江,三官堂,瑞升望江橡树林三期 ,东,有,中楼层,1室2厅,精装,2011,46.0,129.0,27582
锦江,三圣乡,锦江城市花园二期 ,南,有,低楼层,2室1厅,精装,2011,51.0,87.0,16983
锦江,三圣乡,俊发星雅俊园 ,西北,有,高楼层,3室1厅,精装,2011,87.0,173.0,19716
锦江,九眼桥,摩根中心 ,东南,有,中楼层,2室1厅,简装,2011,90.0,176.0,19454
锦江,合江亭,恒大都汇华庭 ,东,有,中楼层,2室2厅,精装,2011,87.0,310.0,35328
锦江,莲花,钢管厂五区 ,东南,无,中楼层,1室0厅,精装,2011,32.0,48.8,14993
锦江,莲花,钢管厂五区 ,东南,无,低楼层,1室0厅,精装,2011,32.0,50.8,15607
锦江,九眼桥,莲花逸都 ,东南西北,有,中楼层,2室1厅,精装,2011,90.0,195.0,21629
锦江,三圣乡,东洪广厦 ,西北,有,中楼层,3室2厅,其他,2011,91.0,140.0,15385
锦江,合江亭,蓉上坊一期 ,东南,有,高楼层,2室1厅,其他,2011,91.0,210.0,22979
锦江,合江亭,银唐国际 ,南,有,中楼层,1室1厅,其他,2011,91.0,168.0,18371
锦江,盐市口,阳光365 ,东,有,高楼层,2室1厅,简装,2011,57.0,210.0,36739
锦江,三圣乡,蓝润V客东都一期 ,东南,有,高楼层,2室1厅,其他,2011,56.0,88.0,15715
锦江,静居寺,净居寺路307号 ,东南,暂无数据,中楼层,3室2厅,简装,2011,71.0,87.0,12116
锦江,沙河堡,万科金润华府 ,东南,有,中楼层,3室1厅,其他,2011,73.0,233.0,31564
锦江,三圣乡,锦江城市花园一期 ,东北,有,低楼层,3室1厅,毛坯,2011,88.0,160.0,18145
锦江,三圣乡,东洪广厦 ,东,有,高楼层,2室1厅,其他,2011,73.0,120.0,16267
锦江,三官堂,锦洲花园 ,东南,有,中楼层,3室2厅,精装,2011,108.0,203.0,18662
锦江,三圣乡,锦江城市花园一期 ,西北,有,高楼层,2室1厅,精装,2011,80.0,135.0,16848
